epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
45,,16145,0.864160418510437,0.37293094396591187,,
,0.0003,16146,,,,
46,,16496,,,0.7573999762535095,0.8063881993293762
46,,16496,0.869301974773407,0.3608351945877075,,
,0.0003,16497,,,,
47,,16847,,,0.7581999897956848,0.8171566128730774
47,,16847,0.8754451274871826,0.34560003876686096,,
,0.0003,16848,,,,
48,,17198,,,0.741599977016449,0.8885881900787354
48,,17198,0.8782051205635071,0.3379164934158325,,
,0.0003,17199,,,,
49,,17549,,,0.7591999769210815,0.8313098549842834
49,,17549,0.88192218542099,0.3259321451187134,,
,0.0003,17550,,,,
50,,17900,,,0.7595999836921692,0.8367956280708313
50,,17900,0.8875311613082886,0.3171793222427368,,
,0.0003,17901,,,,
51,,18251,,,0.7603999972343445,0.8220553994178772
51,,18251,0.8894898295402527,0.3067640960216522,,
,0.0003,18252,,,,
52,,18602,,,0.7508000135421753,0.8674299716949463
52,,18602,0.8922052979469299,0.2974555194377899,,
,0.0003,18603,,,,
53,,18953,,,0.7559999823570251,0.8797203898429871
53,,18953,0.8958333134651184,0.28671953082084656,,
,0.0003,18954,,,,
54,,19304,,,0.7555999755859375,0.852645993232727
54,,19304,0.8988603949546814,0.27804648876190186,,
,0.0003,19305,,,,
55,,19655,,,0.753600001335144,0.874502956867218
55,,19655,0.9010862112045288,0.27687445282936096,,
,0.0003,19656,,,,
56,,20006,,,0.7634000182151794,0.8647170662879944
56,,20006,0.9039797186851501,0.2656839191913605,,
,0.0003,20007,,,,
57,,20357,,,0.7590000033378601,0.9065072536468506
57,,20357,0.9107460975646973,0.2508394420146942,,
,0.0003,20358,,,,
58,,20708,,,0.7531999945640564,0.9182881116867065
58,,20708,0.9127715229988098,0.24388211965560913,,
,0.0003,20709,,,,
59,,21059,,,0.7567999958992004,0.8922560811042786
59,,21059,0.9109241366386414,0.24395537376403809,,
,0.0003,21060,,,,
60,,21410,,,0.7563999891281128,0.9051004648208618
60,,21410,0.9175347089767456,0.2327907234430313,,
,0.0003,21411,,,,
61,,21761,,,0.7605999708175659,0.935213565826416
61,,21761,0.9164440631866455,0.23389488458633423,,
,0.0003,21762,,,,
62,,22112,,,0.7559999823570251,0.9346697330474854
62,,22112,0.9219640493392944,0.21968546509742737,,
,0.0003,22113,,,,
63,,22463,,,0.7616000175476074,0.9392719864845276
63,,22463,0.9246572256088257,0.2119341641664505,,
,0.0003,22464,,,,
64,,22814,,,0.7570000290870667,0.9430651664733887
64,,22814,0.9226317405700684,0.21424689888954163,,
,0.0003,22815,,,,
65,,23165,,,0.7653999924659729,0.9153772592544556
65,,23165,0.9258146286010742,0.20777423679828644,,
,0.0003,23166,,,,
66,,23516,,,0.7588000297546387,0.9745234251022339
66,,23516,0.9314013719558716,0.19518816471099854,,
,0.0003,23517,,,,
67,,23867,,,0.7631999850273132,0.9486809372901917
67,,23867,0.9297987818717957,0.19414439797401428,,
,0.0003,23868,,,,
68,,24218,,,0.7585999965667725,0.9876675605773926
68,,24218,0.933070719242096,0.19017991423606873,,
,0.0003,24219,,,,
69,,24569,,,0.7562000155448914,1.0170906782150269
69,,24569,0.9342948794364929,0.18454964458942413,,
,0.0003,24570,,,,
70,,24920,,,0.7603999972343445,0.9694038033485413
70,,24920,0.9325364828109741,0.18906213343143463,,
,0.0003,24921,,,,
71,,25271,,,0.7644000053405762,0.9728774428367615
71,,25271,0.9374554753303528,0.17440660297870636,,
,0.0003,25272,,,,
72,,25622,,,0.7567999958992004,0.9797764420509338
72,,25622,0.9402599930763245,0.16653579473495483,,
,0.0003,25623,,,,
73,,25973,,,0.7608000040054321,0.9951840043067932
73,,25973,0.940504789352417,0.16933190822601318,,
,0.0003,25974,,,,
74,,26324,,,0.7591999769210815,1.0278300046920776
74,,26324,0.9391470551490784,0.1705518513917923,,
,0.0003,26325,,,,
75,,26675,,,0.7671999931335449,0.9912490248680115
75,,26675,0.9429754018783569,0.16055557131767273,,
,0.0003,26676,,,,
76,,27026,,,0.7501999735832214,1.0753635168075562
76,,27026,0.9450454115867615,0.15588627755641937,,
,0.0003,27027,,,,
77,,27377,,,0.7588000297546387,1.057942271232605
77,,27377,0.9431312084197998,0.15976925194263458,,
,0.0003,27378,,,,
78,,27728,,,0.7621999979019165,1.0063362121582031
78,,27728,0.9480502009391785,0.14885158836841583,,
,0.0003,27729,,,,
79,,28079,,,0.754800021648407,1.077389121055603
79,,28079,0.9463586211204529,0.14921411871910095,,
,0.0003,28080,,,,
80,,28430,,,0.7617999911308289,1.055476427078247
80,,28430,0.9473824501037598,0.14831368625164032,,
,0.0003,28431,,,,
81,,28781,,,0.7580000162124634,1.0282965898513794
81,,28781,0.9490072727203369,0.1432630717754364,,
,0.0003,28782,,,,
82,,29132,,,0.7541999816894531,1.0608805418014526
82,,29132,0.9480947256088257,0.14255215227603912,,
,0.0003,29133,,,,
83,,29483,,,0.7526000142097473,1.074568748474121
83,,29483,0.9490295648574829,0.1416209638118744,,
,0.0003,29484,,,,
84,,29834,,,0.7692000269889832,1.03794527053833
84,,29834,0.9523459672927856,0.1344502717256546,,
,0.0003,29835,,,,
85,,30185,,,0.7652000188827515,1.0722297430038452
85,,30185,0.9496082663536072,0.14127619564533234,,
,0.0003,30186,,,,
86,,30536,,,0.7563999891281128,1.0816196203231812
86,,30536,0.9533475637435913,0.13161173462867737,,
,0.0003,30537,,,,
87,,30887,,,0.7613999843597412,1.0273418426513672
87,,30887,0.9510550498962402,0.13558711111545563,,
,0.0003,30888,,,,
88,,31238,,,0.7563999891281128,1.0889841318130493
88,,31238,0.9547720551490784,0.12808150053024292,,
,0.0003,31239,,,,
89,,31589,,,0.7649999856948853,1.0845569372177124
89,,31589,0.9572649598121643,0.12304037809371948,,
,0.0003,31590,,,,
90,,31940,,,0.7570000290870667,1.0694479942321777
90,,31940,0.9562410712242126,0.12283190339803696,,
,0.0003,31941,,,,
91,,32291,,,0.7663999795913696,1.094213843345642
91,,32291,0.9585781693458557,0.11809169501066208,,
,0.0003,32292,,,,
92,,32642,,,0.7588000297546387,1.113349199295044
92,,32642,0.9598913788795471,0.11513964086771011,,
,0.0003,32643,,,,
93,,32993,,,0.7613999843597412,1.0990924835205078
93,,32993,0.9580885171890259,0.12225989252328873,,
,0.0003,32994,,,,
94,,33344,,,0.7577999830245972,1.1274409294128418
94,,33344,0.9588897824287415,0.11712334305047989,,
,0.0003,33345,,,,
95,,33695,,,0.7681999802589417,1.0845398902893066
95,,33695,0.9593126773834229,0.11855626851320267,,
,0.0003,33696,,,,
96,,34046,,,0.7591999769210815,1.0958430767059326
96,,34046,0.9595130085945129,0.11336488276720047,,
,0.0003,34047,,,,
97,,34397,,,0.7638000249862671,1.1375935077667236
97,,34397,0.9620503783226013,0.10549920052289963,,
,0.0003,34398,,,,
98,,34748,,,0.7573999762535095,1.160050630569458
98,,34748,0.9637642502784729,0.10458683967590332,,
,0.0003,34749,,,,
99,,35099,,,0.7608000040054321,1.1671020984649658
99,,35099,0.9612491130828857,0.10836708545684814,,
